p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.17318247298614e-12,-1.02098521271985,1,1,5.7247384995143e-08,WT,Gem
3.24650393693223e-12,1.64682544450572,1,1,5.85701775261943e-08,WT,Slc26a10
3.40195903764993e-12,-0.871562969310618,1,1,6.13747429982424e-08,WT,Islr
5.42233881685838e-12,0.924230496503906,1,1,9.7824414594942e-08,WT,Lox
5.95650277365742e-12,-1.32513993796656,1,1,1.07461266539554e-07,WT,Sncaip
6.23648520212547e-12,-1.03935082463138,1,1,1.12512429531546e-07,WT,Mgst3
7.47963940407203e-12,0.611343350949065,1,1,1.34940174488863e-07,WT,Tanc1
7.49308489829501e-12,0.680189548729826,1,1,1.3518274465014e-07,WT,Por
8.35364933550893e-12,-0.830577286001191,1,1,1.50708187661917e-07,WT,Col3a1
8.89402305158553e-12,0.558653971952841,1,1,1.60457069873655e-07,WT,C030046E11Rik
9.34691563902236e-12,-1.63575522075147,1,1,1.68627705043602e-07,WT,Slc2a4
1.08506028307529e-11,-0.865063252218159,1,1,1.95755725669613e-07,WT,Medag
1.10998760424325e-11,-0.84122449437012,1,1,2.00252863681525e-07,WT,Col4a2
1.13525667609594e-11,1.93165196842826,1,1,2.04811656934469e-07,WT,Cdc14a
1.21146939051865e-11,1.04818143504122,1,1,2.1856119274347e-07,WT,Zfpm2
1.27871997101405e-11,0.65178083160965,1,1,2.30693869970646e-07,WT,Ndufa4l2
1.39880381916387e-11,-0.916091904952335,1,1,2.52358197015354e-07,WT,Kctd12
1.46536981197955e-11,1.41119191274162,1,1,2.64367367779231e-07,WT,Ggt1
1.52986674236427e-11,-0.742687173467435,1,1,2.76003258989938e-07,WT,2010111I01Rik
1.86399799351334e-11,0.610478391818108,1,1,3.36283878009743e-07,WT,Bmp3
2.39250286720311e-11,-1.03509888294578,1,1,4.31631442272113e-07,WT,Moxd1
2.7203703983756e-11,-0.878575655300653,1,1,4.90782023570942e-07,WT,Egfl6
2.81867797676395e-11,-2.2512917986065,1,1,5.08517693787985e-07,WT,Sypl2
2.95294604484274e-11,-1.18487263295252,1,1,5.32740995950079e-07,WT,En1
2.95316598485335e-11,1.45364654314938,1,1,5.32780675327393e-07,WT,Tnfrsf19
3.01697389774705e-11,-0.924109379991952,1,1,5.44292260892546e-07,WT,Gal3st1
3.72351053682095e-11,0.556443080933671,1,1,6.71758535947868e-07,WT,Eef2k
3.74677805550733e-11,0.456356715404553,1,1,6.75956228994077e-07,WT,Slc16a1
4.0999593832462e-11,-0.995410189388837,1,1,7.39673672331447e-07,WT,Lgals3
4.11576880442024e-11,-1.07482417985651,1,1,7.42525850005455e-07,WT,Postn
5.09736374822507e-11,-0.818063135278853,1,1,9.19615393817284e-07,WT,Atp1b2
5.26477024335971e-11,-0.742775684865106,1,1,9.49817199604525e-07,WT,Fxyd1
5.93850378874356e-11,0.702613106548828,1,1,1.07136546852723e-06,WT,Clmn
6.30166055826153e-11,-0.862546455867465,1,1,1.13688258131596e-06,WT,Ackr3
7.07215116077541e-11,-0.706163681354525,1,1,1.27588679091549e-06,WT,Cd9
8.04857616974374e-11,0.727462847661428,1,1,1.45204362678347e-06,WT,Mrc1
9.26642305916368e-11,1.21762913077342,1,1,1.67175538410372e-06,WT,Slc25a30
1.08211717363643e-10,-1.06433097485705,1,1,1.95224759295748e-06,WT,Cpm
1.2263261203215e-10,-0.699875881980937,1,1,2.21241495367202e-06,WT,Cyb5r3
1.27474794314372e-10,-1.1901794821936,1,1,2.29977276422559e-06,WT,Fjx1
1.29094816503259e-10,0.786736559767561,1,1,2.3289995845353e-06,WT,Tmem52
1.47325415857349e-10,0.541549809195772,1,1,2.65789782748244e-06,WT,Mpp1
1.52358205143303e-10,-1.69574481598847,1,1,2.74869437899032e-06,WT,Pdlim3
1.60832579429952e-10,-0.849326944613985,1,1,2.90158056549577e-06,WT,Loxl1
1.61215946431412e-10,-1.35264632700166,1,1,2.90849688956911e-06,WT,Hlf
1.72772346155251e-10,2.05572501506252,1,1,3.11698589698689e-06,WT,Prr16
1.75839215928905e-10,0.614253238090282,1,1,3.17231529457338e-06,WT,Mertk
1.93989301215211e-10,0.820843907379972,1,1,3.49976098322363e-06,WT,Fam49a
2.04866144387411e-10,1.3674614127868,1,1,3.69599011089329e-06,WT,Syt12
2.08062577172226e-10,0.770336819251075,1,1,3.75365695476413e-06,WT,Tmem255b
2.4165047035814e-10,-1.06820625464188,1,1,4.35961613573121e-06,WT,Nbl1
2.4229207376946e-10,1.65822807660353,1,1,4.37119130287482e-06,WT,Il17re
2.59577742624797e-10,-1.07067751133656,1,1,4.68304205469396e-06,WT,Synpo2
2.62819009670014e-10,1.05656405242461,1,1,4.74151775345672e-06,WT,Pde1a
3.07786964543002e-10,-0.913527294729037,1,1,5.5527846273203e-06,WT,Fam101b
3.19501999303548e-10,-2.09074109693377,1,1,5.76413556943532e-06,WT,Xirp1
3.34279288189118e-10,-1.53193435127924,1,1,6.03073263821989e-06,WT,Enox1
3.42817791573741e-10,-0.659713448314498,1,1,6.18477577778187e-06,WT,Plce1
3.6769230257449e-10,-0.643509199468173,1,1,6.63353683074638e-06,WT,Lynx1
3.74689334492815e-10,-0.853744903094178,1,1,6.75977028358487e-06,WT,Thbs2
3.92505103071393e-10,-0.754447706423742,1,1,7.081184564511e-06,WT,Bace2
3.97784984214328e-10,1.53733461853276,1,1,7.17643890021069e-06,WT,Smoc1
4.07526984137968e-10,-1.1103083284313,1,1,7.35219432083308e-06,WT,Plin4
4.11738048218211e-10,-0.81855676044788,1,1,7.42816612790474e-06,WT,Fzd1
4.14098213911785e-10,-0.722322669693877,1,1,7.47074587718251e-06,WT,Npnt
4.27248164754626e-10,0.730498592640953,1,1,7.70798414033821e-06,WT,Me3
4.82501211951568e-10,-0.663216514313757,1,1,8.70480436481824e-06,WT,D630003M21Rik
5.10386291054209e-10,1.43210389715118,1,1,9.20787907690898e-06,WT,Angpt1
6.6747276432337e-10,0.921425287226101,1,1,1.20418761411579e-05,WT,Nedd4l
6.93324990981071e-10,0.626036049513903,1,1,1.25082761622895e-05,WT,Slc29a3
6.96244151531404e-10,-1.0929657462799,1,1,1.25609407377781e-05,WT,Cdc42ep3
7.31398932274885e-10,-0.708064267263183,1,1,1.31951681371712e-05,WT,Itga11
8.14077446850137e-10,-0.735420403696048,1,1,1.46867712186233e-05,WT,Aspn
1.05026720341705e-09,-0.741690867301354,1,1,1.8947870616847e-05,WT,Mras
1.08450608905999e-09,-0.753350542804047,1,1,1.95655743527313e-05,WT,Chst15
1.15804794943984e-09,-0.66758279385415,1,1,2.08923430558442e-05,WT,Fhl1
1.17615663554678e-09,0.492800057338119,1,1,2.12190418618994e-05,WT,Map1b
1.19809166604349e-09,0.612639507982881,1,1,2.16147717470907e-05,WT,F13a1
1.23367056089058e-09,-0.610935846769085,1,1,2.2256650589027e-05,WT,Adam9
1.24149456508157e-09,-0.840329191071111,1,1,2.23978034486367e-05,WT,Lmcd1
1.26075430131849e-09,0.862521750987838,1,1,2.27452683500869e-05,WT,Dlgap1
1.2904075534083e-09,-0.540716561358877,1,1,2.32802426710391e-05,WT,Fbln5
1.35254582804252e-09,-0.746888370053207,1,1,2.44012792837151e-05,WT,Cryab
1.48213870490554e-09,0.887649155910771,1,1,2.67392643752008e-05,WT,Phactr1
1.51423376681662e-09,-1.07391967607774,1,1,2.73182913871387e-05,WT,C1rl
1.59809131489342e-09,0.830644686189412,1,1,2.88311654119921e-05,WT,Tbc1d4
1.5989774005163e-09,-0.763122370397007,1,1,2.88471512827146e-05,WT,Sept11
1.74255705655656e-09,-0.931720673542262,1,1,3.14374718573369e-05,WT,Hepacam
1.74269251926494e-09,-1.16643488500687,1,1,3.14399157400587e-05,WT,Podn
1.74738383840609e-09,-0.847297860387203,1,1,3.15245518286842e-05,WT,Stard10
1.8391480682512e-09,0.853602914430337,1,1,3.31800702993199e-05,WT,Glce
1.84235086361179e-09,2.6548056865834,1,0.667,3.32378519304204e-05,WT,Rnf182
1.89067194181623e-09,1.56608747156049,1,1,3.41096125023066e-05,WT,Greb1l
1.93135046151833e-09,-0.692061993258658,1,1,3.48434936762522e-05,WT,Got1
2.18631569867604e-09,0.890648301260818,1,1,3.94433215198144e-05,WT,Ptprt
2.70631199128835e-09,0.701391250335028,1,1,4.88245746348332e-05,WT,Emr1
2.9576770696336e-09,0.898160939554721,1,1,5.33594520132598e-05,WT,Myo7a
3.01406991103983e-09,-0.663554295435137,1,1,5.43768352650696e-05,WT,Rgl1
3.7337193307078e-09,-0.761549907444346,1,1,6.73600304452995e-05,WT,Olfm1
3.91915525638851e-09,-0.741299444311336,1,1,7.07054799805051e-05,WT,Ecm1
3.95534696674136e-09,1.4221038138166,1,1,7.13584146269808e-05,WT,Calml4
4.33096034022242e-09,-0.606726833570925,1,1,7.81348554979527e-05,WT,Gpc3
4.44600066689778e-09,0.658503789087631,1,1,8.02102980315029e-05,WT,Nckap1l
4.61249743498894e-09,-1.2436025990967,1,1,8.32140662246354e-05,WT,Osbp2
4.72474326047236e-09,-0.542606118672166,1,1,8.52390931621818e-05,WT,Pcsk6
4.83713404061785e-09,0.490456078308886,1,1,8.72667352267866e-05,WT,Rora
4.92757847659591e-09,-0.764580178272274,1,1,8.88984432962669e-05,WT,Col4a1
5.06254596519099e-09,-0.790467648985463,1,1,9.13333917580107e-05,WT,Gpr64
5.13647641689874e-09,-0.954600698152098,1,1,9.26671710372701e-05,WT,Dusp14
5.84673768494847e-09,-0.628708905024182,1,1,0.000105480994574155,WT,Pdp1
5.87153577410352e-09,1.16396746971224,1,1,0.000105928376900602,WT,Slc38a4
6.15558711598065e-09,-0.91474871152234,1,1,0.000111052947159407,WT,Nr4a2
6.24334268276892e-09,-0.775518177993073,1,1,0.000112636145339834,WT,Nuak1
6.6670958784595e-09,1.07473055666472,1,1,0.000120281076743288,WT,Gm4980
6.75394601649706e-09,0.79664006406524,1,1,0.000121847940083623,WT,Dusp1
7.22838378458623e-09,-1.06514713237356,1,1,0.00013040727185772,WT,Hspb7
7.69145388674124e-09,-1.22595171104471,1,1,0.000138761519570699,WT,Zfp385b
7.69399037559748e-09,-0.613429095515456,1,1,0.000138807280366154,WT,Stat5b
8.13437634295933e-09,0.46738965066806,1,1,0.000146752283603329,WT,Arrb1
8.19458854726215e-09,-0.980829253011726,1,1,0.000147838571981157,WT,P4ha2
8.27147739477574e-09,-1.01480433139602,1,1,0.000149225723679149,WT,Lmo1
8.74700648494322e-09,-0.587492676953508,1,1,0.000157804743994861,WT,Flnc
9.54860540810965e-09,0.50070839156835,1,1,0.000172266390167706,WT,Lphn2
9.67299289368013e-09,0.569331339721519,1,1,0.000174510464794883,WT,Jam2
1.10213365811657e-08,0.683879273629164,1,1,0.00019883593326081,WT,Gm7694
1.10729607861617e-08,-0.586574147848282,1,1,0.000199767285543142,WT,Nedd9
1.15170009465138e-08,-0.582991027539719,1,1,0.000207778214076055,WT,Actg1
1.16234170170014e-08,-0.722848748166855,1,1,0.000209698066403722,WT,Mfap5
1.30943360760082e-08,-0.636457370289959,1,1,0.000236234917147263,WT,Rassf2
1.31815177369592e-08,0.564491467998907,1,1,0.000237807761492481,WT,Uggt1
1.34127107452337e-08,-0.780742012452561,1,1,0.000241978714554761,WT,Itm2a
1.37313713371088e-08,0.575182547939364,1,1,0.00024772767029278,WT,Ltbp1
1.44332423551737e-08,-1.21830262988076,1,1,0.000260390125329688,WT,Krtdap
1.45615158867999e-08,3.3322045101752,1,0,0.000262704308113757,WT,9630015K15Rik
1.47188568625998e-08,-1.988927534139,1,1,0.000265542896658164,WT,Hrc
1.50370296117521e-08,0.802827959365574,1,1,0.00027128305122562,WT,Pdgfc
1.54123120243122e-08,0.376657085532147,1,1,0.000278053521230616,WT,Csf1r
1.54925449810587e-08,0.728696807190186,1,1,0.00027950100400328,WT,Samd9l
1.56558461544668e-08,-2.23569085816402,1,1,0.000282447120472735,WT,Cox6a2
1.63520826459081e-08,0.635203383376876,1,1,0.000295007923014828,WT,Cgnl1
1.81208704385036e-08,-1.11537914852518,1,1,0.000326918623581043,WT,Pkn3
1.84436397391346e-08,0.360981828628506,1,1,0.000332741704533728,WT,Nrp2
1.85058174952958e-08,-0.657893844679273,1,1,0.000333863453432631,WT,Cd55
1.86866420627374e-08,-1.03461562611871,1,1,0.000337125709453845,WT,Sh3rf2
1.88174772670023e-08,-1.68033373406714,1,1,0.000339486107373988,WT,Tspan11
1.88248783797281e-08,0.567361760050078,1,1,0.000339619630848675,WT,Epb4.1
1.91252683415045e-08,0.544285519484478,1,1,0.000345038966149082,WT,Nceh1
2.01300775207399e-08,2.09848973665053,1,1,0.000363166728551668,WT,Cck
2.08892298743415e-08,-0.718585068670572,1,1,0.000376862596162995,WT,Pmepa1
2.43523117438178e-08,-1.62186043243266,1,1,0.000439340056170216,WT,Rgs7bp
2.48124576573364e-08,-0.899288167451415,1,1,0.000447641548596005,WT,Ctgf
2.53242252869354e-08,-0.756077508029146,1,1,0.000456874348401602,WT,Ddah1
2.62596526586167e-08,-0.702175066439654,1,1,0.000473750393614104,WT,Emilin2
2.62862049932051e-08,0.571165783666079,1,1,0.000474229424282414,WT,Epha3
2.65544062193345e-08,0.609510285060345,1,1,0.000479068042603014,WT,Pknox2
2.71887936479846e-08,-0.613115281301841,1,1,0.000490513026203289,WT,Myadm
2.74523737135924e-08,0.51559037369763,1,1,0.000495268274166921,WT,Kctd15
2.8319853288529e-08,0.504759747281022,1,1,0.000510918473178352,WT,Pdk1
2.85698219538458e-08,-0.692264957300254,1,1,0.000515428157869332,WT,Ppp1r14b
3.33195974538452e-08,-0.805703287969436,1,1,0.000601118857664821,WT,Pllp
3.69922594567901e-08,-0.710965023876739,1,1,0.000667377352859951,WT,Pde8a
3.82895366038066e-08,0.810930216216328,1,1,0.000690781529869276,WT,Zfp618
3.92430757338372e-08,-0.521723034869209,1,1,0.000707984329314158,WT,Msn
4.08090152387008e-08,0.713568310623422,1,1,0.000736235443921401,WT,Dclk2
4.28489301645427e-08,1.14862270924277,1,1,0.000773037549098515,WT,Tbxas1
4.3262496096635e-08,-0.899682995474494,1,1,0.000780498692079393,WT,Galr2
4.56572058408375e-08,-1.02372701371583,1,1,0.00082370165057455,WT,F2r
4.59301803844074e-08,-0.658974691868334,1,1,0.000828626384315094,WT,Ogn
5.12401405581401e-08,-0.785926335431942,1,1,0.000924423375809405,WT,Crip1
5.21182520053525e-08,0.48251089859813,1,1,0.000940265384428564,WT,Hipk2
5.88210753609272e-08,0.70094956084413,1,1,0.00106119102058649,WT,Colq
5.89920644046801e-08,-0.587482759718196,1,1,0.00106427583392483,WT,Atp10a
6.84234256720074e-08,1.78190717278504,1,1,0.00123442702254869,WT,Clec3a
6.89536901943917e-08,0.750011939442356,1,1,0.00124399352479702,WT,Cpz
7.14104930997146e-08,1.13873228245754,1,1,0.00128831670601195,WT,Tfcp2l1
7.20709083913532e-08,0.556931222564754,1,1,0.0013002312582884,WT,Cdon
7.98536489956222e-08,-0.955064117800116,1,1,0.00144063968153002,WT,Wdr66
8.25618317945606e-08,1.84811240577919,1,0.667,0.00148949800740567,WT,Rp1
8.39784823074537e-08,-0.858543909661831,1,1,0.00151505579930877,WT,Eno3
9.01647203464965e-08,-0.667425141619535,1,1,0.00162666171977114,WT,Polr1a
9.04065278762675e-08,-0.678734044235072,1,1,0.00163102416941574,WT,Ldlrad3
9.09341910258914e-08,0.5316010729301,1,1,0.00164054374029811,WT,Bmpr1b
9.264614642101e-08,-0.646238642334433,1,1,0.00167142912758144,WT,Plekhh2
9.30474481499894e-08,0.464663582002828,1,1,0.00167866901207396,WT,Atp13a3
9.59699965697367e-08,0.413980913716063,1,1,0.00173139470811462,WT,Cpq
9.83120371256812e-08,0.543495073432051,1,1,0.00177364746178441,WT,9430020K01Rik
9.95617214964871e-08,0.525278348932471,1,1,0.00179619301751812,WT,Adamts15
1.00828480904083e-07,-0.883689570498757,1,1,0.00181904662399056,WT,Sbsn
1.08508210665486e-07,-0.874875441578561,1,1,0.00195759662861604,WT,Ebf3
1.09715520285493e-07,-0.799168853266649,1,1,0.00197937770147059,WT,Fa2h
1.11994129333183e-07,-0.638757231406407,1,1,0.00202048608729996,WT,Cadm3
1.13062531146559e-07,-0.827840688364645,1,1,0.00203976112441508,WT,Eno2
1.17945708563517e-07,-0.740811852207643,1,1,0.0021278585281944,WT,Syt11
1.20240681568044e-07,-0.579802501522484,1,1,0.00216926213616908,WT,Dbn1
1.3829523642319e-07,-0.727956585225806,1,1,0.00249498436031077,WT,Lrrc8d
1.40383018894339e-07,1.12769902696994,1,1,0.00253265004387278,WT,Grin3b
1.42064346075971e-07,0.825318953668428,1,1,0.0025629828675566,WT,Kbtbd11
1.44258697968954e-07,0.729647582779473,1,1,0.00260257117005789,WT,Atp11c
1.45433153910532e-07,0.432454498018588,1,1,0.00262375952969991,WT,Svil
1.50048974518147e-07,0.646877133522605,1,1,0.00270703354928189,WT,Col1a2
1.60926958356535e-07,-0.708337346053921,1,1,0.00290328325571025,WT,Tgfa
1.86984981841466e-07,-0.92833907039033,1,1,0.00337339605740188,WT,Lamc2
1.94452065476544e-07,-0.574918526282062,1,1,0.00350810971326234,WT,Lgals9
2.07981915817235e-07,-0.587501724025422,1,1,0.00375220174325873,WT,Lum
2.10870916494032e-07,0.919410859210398,1,1,0.00380432220446883,WT,Cd33
2.1221164879226e-07,-0.573328581726889,1,1,0.00382851035586117,WT,Rhob
2.21433414242442e-07,-0.66612957324016,1,1,0.0039948802263479,WT,Cd9-ps
2.25982935129694e-07,-0.560713318601843,1,1,0.0040769581326748,WT,Map6
2.26646076042714e-07,0.414975669304474,1,1,0.0040889218578866,WT,Jun
2.27745317551621e-07,-0.927101647978371,1,1,0.0041087532739488,WT,Cmbl
2.36047454231059e-07,0.432325550321392,1,1,0.00425853212178253,WT,Hsph1
2.37726955671489e-07,-1.07407117975199,1,1,0.00428883200726934,WT,Sfrp4
2.38880749081735e-07,-0.644035818566955,1,1,0.00430964759418358,WT,Adamtsl5
2.41292837571799e-07,0.546276165733741,1,1,0.00435316408263282,WT,Itpr1
2.92586099727796e-07,-0.911229401232998,1,1,0.00527854582518916,WT,Adamts17
2.9268279874497e-07,-0.714078177251963,1,1,0.005280290372158,WT,Lrig3
2.98670371264517e-07,0.422598594051774,1,1,0.00538831216798315,WT,Nxn
3.04591037070709e-07,0.563613128368043,1,1,0.00549512689979266,WT,Tep1
3.13727091460081e-07,-3.24587642668671,0.667,1,0.00565995045703132,WT,Lgr5
3.16159853903411e-07,2.90872089656436,1,0,0.00570383992427145,WT,Mgat4c
3.27319521644938e-07,-0.643040360505767,1,1,0.00590517148999632,WT,Slc9a3
3.30343960915855e-07,0.658943102789081,1,1,0.00595973539888294,WT,Pwwp2b
3.31353436731354e-07,-1.66965677242716,1,1,0.00597794735207036,WT,Cyp21a1
3.34371682345167e-07,-0.972854394376967,1,1,0.00603239952118916,WT,Sostdc1
3.55407193693996e-07,1.78432449074054,1,1,0.00641190118143337,WT,Hpgd
3.63933508000805e-07,0.455690871886888,1,1,0.00656572441784252,WT,Eya1
3.7215443021332e-07,-0.536830695530417,1,1,0.0067140380754785,WT,Ackr2
3.75647253953179e-07,1.22377543162212,1,1,0.00677705210856931,WT,A430060F13Rik
3.76401712364069e-07,-0.506420330298074,1,1,0.00679066329276016,WT,Riok3
3.81767494619648e-07,0.482043742420455,1,1,0.00688746737043307,WT,Unc119
3.83996583611772e-07,-0.490752896301777,1,1,0.00692768236493998,WT,Ank
4.01490814257832e-07,-1.5310332067648,1,1,0.00724329578002554,WT,Serpinb7
4.09390701599817e-07,-0.835396178109071,1,1,0.0073858176475623,WT,Olfml2b
4.11260569335122e-07,-0.669537314920812,1,1,0.00741955193137493,WT,Adamts6
4.21990809102793e-07,-1.05748499724425,1,1,0.00761313618702348,WT,Rin1
4.35640334788477e-07,0.520866785265481,1,1,0.00785938727991892,WT,Cercam
4.37666874831142e-07,-1.30933331998376,1,1,0.00789594808882864,WT,Perp
4.41887397992931e-07,-0.923845064305936,1,1,0.00797209054719046,WT,Gjb1
4.49340591002261e-07,-0.696816909448907,1,1,0.0081065536022718,WT,Rhoj
4.50471689497501e-07,-0.551629800755577,1,1,0.00812695975022442,WT,Zdhhc8
4.62036764324283e-07,-0.459327516269686,1,1,0.00833560526517439,WT,Twsg1
4.74348251468124e-07,-0.640925082476145,1,1,0.00855771680473642,WT,Sh3bgrl3
4.83496999421458e-07,0.571342306675741,1,1,0.00872276936656253,WT,Eya4
4.96224113532506e-07,-0.46948089008067,1,1,0.00895237923223994,WT,Myl12a
5.13061668931069e-07,0.703197516413447,1,1,0.00925614556918542,WT,Plcd3
5.22440226193024e-07,-0.816550463848482,1,1,0.00942534412074834,WT,Mustn1
5.32008801509802e-07,-0.521998924364116,1,1,0.00959797078803834,WT,Arsa
6.10740037151707e-07,-0.915072952141763,1,1,0.0110183610102539,WT,Cyp26a1
6.12247469296004e-07,1.34083198704313,1,1,0.0110455565935692,WT,Spock3
6.27482373368657e-07,1.10454702418792,1,1,0.0113204094979439,WT,Nos1ap
6.43038555594854e-07,-1.3804634408091,1,1,0.0116010585814868,WT,Sh2d6
6.85199279653835e-07,-0.557241140733146,1,1,0.0123616802042348,WT,Txn1
7.01860575710906e-07,-0.759415254720712,1,1,0.0126622666464005,WT,Rgcc
7.05248036876122e-07,0.359801489187627,1,1,0.0127233798332821,WT,Mpdz
7.14555911757184e-07,-2.69687690050408,0.667,1,0.0128913032040114,WT,Slurp1
7.168695970386e-07,-1.52276952978843,1,1,0.0129330444001734,WT,Optc
7.33367187373066e-07,-0.918554456666543,1,1,0.0132306774273975,WT,Sncg
7.34644439359483e-07,-0.602607685246871,1,1,0.0132537203304844,WT,Mid1ip1
7.95701214308245e-07,-0.812978138291895,1,1,0.014355245607335,WT,Pde10a
8.08142373071956e-07,-0.703249317806916,1,1,0.0145796965525912,WT,Vat1l
8.19834865849932e-07,-0.636602389156924,1,1,0.0147906408147986,WT,Plxdc2
8.51698861284569e-07,0.874242495630655,1,1,0.0153654991564349,WT,Mpeg1
8.65830619232807e-07,-1.75314463310028,1,1,0.0156204502015791,WT,Sgcg
8.69698660271888e-07,1.85629799036563,1,1,0.0156902335299651,WT,Lrrc7
8.96081039540136e-07,-0.645111448715999,1,1,0.0161661980343436,WT,Il16
8.98690744194183e-07,-1.86666077740117,1,1,0.0162132797160073,WT,Dusp27
9.61344274935339e-07,-0.750874649215227,1,1,0.0173436120641085,WT,Dram1
9.75045714076157e-07,-0.658594799053286,1,1,0.0175907997276479,WT,Ly6a
9.7780975835714e-07,0.47173283309211,1,1,0.0176406658505212,WT,Sparc
9.92663773106508e-07,-1.3066767331552,1,1,0.0179086471306145,WT,Tuba4a
1.02404410369071e-06,-1.19594063262867,1,1,0.0184747796746841,WT,Fam46b
1.0466292834627e-06,0.608473303510841,1,1,0.0188822389029506,WT,Cc2d2a
1.04808228323803e-06,1.52885742577476,1,1,0.0189084524718972,WT,LOC102632260
1.08397328162871e-06,-0.818541430517523,1,1,0.0195559619738635,WT,Fam178b
1.08406015092931e-06,-0.640930733994899,1,1,0.0195575291829157,WT,Adamts3
1.08558947528549e-06,-0.628790154684549,1,1,0.0195851197236254,WT,Svep1
1.12590561330408e-06,0.447259077433598,1,1,0.0203124631696189,WT,Uhrf1bp1
1.14723781898336e-06,-1.04265363502007,1,1,0.0206973174922789,WT,Snai2
1.18907952214204e-06,-1.59393372589813,1,1,0.0214521836589646,WT,Synpo2l
1.23231971374783e-06,-0.568638405535061,1,1,0.0222322799557245,WT,Srpx2
1.23765875211672e-06,-1.98100146886658,1,1,0.0223286015469377,WT,9030619P08Rik
1.25006758024414e-06,0.455612350985074,1,1,0.0225524692151845,WT,2610203C20Rik
1.28079252161779e-06,-0.570110849520216,1,1,0.0231067778825065,WT,Fxyd5
1.28886748154452e-06,-1.17239845872734,1,1,0.0232524582345447,WT,Ccdc92
1.32463653684293e-06,-1.07569802914523,1,1,0.0238977677611832,WT,B4galnt3
1.33305212802802e-06,-0.882921030809343,1,1,0.0240495934417535,WT,Rap1gap
1.38780990305897e-06,0.360393981276708,1,1,0.0250374784610869,WT,Synj2
1.43475085565174e-06,-0.579189366575381,1,1,0.0258843401868131,WT,Prrt2
1.46363530283625e-06,-0.829740715907703,1,1,0.0264054444984688,WT,Spp1
1.46378210408533e-06,-0.603863483032679,1,1,0.0264080929398034,WT,Pitpnm2
1.4698269340777e-06,-0.882723908235072,1,1,0.0265171477176957,WT,Chdh
1.48549361537631e-06,0.303693162961131,1,1,0.026799790315004,WT,2610507B11Rik
1.49936562722428e-06,-0.472411706726901,1,1,0.0270500552807532,WT,Plp2
1.51018612730191e-06,-0.557231996580146,1,1,0.0272452679226537,WT,Tspo
1.51633597553373e-06,1.65999019159693,1,1,0.027356217334604,WT,Mpped2
1.54033637475096e-06,-2.14006616349627,1,1,0.0277892085368821,WT,Krt75
1.63710047931327e-06,-0.769800280664347,1,1,0.0295349297472906,WT,Tppp3
1.66311040635783e-06,-0.564149438648764,1,1,0.0300041748411017,WT,Ly6e
1.6742662075799e-06,-0.704797797779921,1,1,0.030205436650949,WT,Art3
1.68169736460125e-06,-3.30381298007434,1,1,0.0303395021547711,WT,Plac9a
1.68702526553113e-06,0.515683371000775,1,1,0.0304356228154471,WT,Fnip1
1.70844150601708e-06,0.69752414759102,1,1,0.0308219932100541,WT,Prg4
1.71738571076144e-06,-1.03023499122337,1,1,0.0309833556078472,WT,Dnah1
1.73286007585651e-06,-0.711600507600814,1,1,0.0312625286285273,WT,Efhd1
1.74434904337525e-06,-1.96944064646551,1,1,0.0314698010915329,WT,Hfe2
1.8537783609581e-06,0.57370283497616,1,1,0.0334440154100451,WT,Entpd4
1.89273864335938e-06,-0.741222900372545,1,1,0.0341468978648466,WT,Smoc2
1.90968649037652e-06,0.677244704765887,1,1,0.0344526539728827,WT,Fam174b
1.91311170856202e-06,2.4567357728213,1,0.333,0.0345144483341674,WT,Brinp3
1.94127078759889e-06,-0.633439834980371,1,1,0.0350224662790716,WT,Ror2
1.95111900920465e-06,0.445118985929858,1,1,0.0352001380450611,WT,Slc2a13
1.98241820093091e-06,-1.30674172941794,1,1,0.0357648067629946,WT,Msln
1.98596631183902e-06,-0.589093000816175,1,1,0.0358288182318877,WT,Timp3
2.05132598382514e-06,-1.20254321151634,1,1,0.0370079720741893,WT,Rtn2
2.07305980134639e-06,-0.498775597057288,1,1,0.0374000718760902,WT,Shisa5
2.16804288534257e-06,-0.580879878688864,1,1,0.0391136616944653,WT,St3gal5
2.17520089665084e-06,0.312286946502943,1,1,0.0392427993764777,WT,Glg1
2.21854272563053e-06,1.4775857813293,1,1,0.0400247293131003,WT,Stab2
2.23400121866347e-06,0.518138270612278,1,1,0.0403036159859077,WT,Rab11fip2
2.32297445979206e-06,-2.59026716544583,0.667,1,0.0419087822291085,WT,Rbm24
2.33820192424886e-06,-0.693147180559945,1,1,0.0421835009153738,WT,Cnksr3
2.45317770667214e-06,-0.52799028152725,1,1,0.044257779006072,WT,Itgbl1
2.59320814181258e-06,0.722303764851401,1,1,0.0467840680864408,WT,Kazald1
2.68493446412904e-06,1.11819333386722,1,1,0.048438902667352,WT,Pla2g12b
2.70927216421357e-06,0.895990373074696,1,1,0.0488779791145769,WT,Dpysl5
2.74144699136476e-06,-0.792425161828111,1,1,0.0494584451712116,WT,Cldn19
2.7483275558719e-06,-0.755884700401395,1,1,0.0495825774354849,WT,Ncmap
2.75506329920694e-06,-0.522161200465421,1,1,0.0497040969809925,WT,Fbn1
2.79207247760459e-06,1.11841491596429,1,1,0.0503717795684644,WT,Siglec1
2.7996959007713e-06,-0.627139151443014,1,1,0.050509313745815,WT,Trim47
